CIN,Company Name,Status
U70200RJ2017PTC057916,KATIA REALTY SOLUTIONS PRIVATE LIMITED,Active
U85190HR2016PTC063779,MEDBRIO PRIVATE LIMITED,Active
U72200DL2016OPC299072,OPSGAIN TECHSOL SERVICES (OPC) PRIVATE LIMITED,Active
U65999KL2016PLC045781,WELLGROW NIDHI LIMITED,Active
U45500GJ2016PTC094092,KHODAL WEAVETECH PRIVATE LIMITED,Active
U70100TG2016PTC109596,SWARNASHUBHA BHOOMI PRIVATE LIMITED,Active
U63030DL2016PTC299396,CHEAP MY TICKET PRIVATE LIMITED,Active
U74999TG2016PTC111839,LASYASREE INFOTECH PRIVATE LIMITED,Active
U55101HP2017PTC006540,UNRAU KAFFEE PRIVATE LIMITED,Active
U33300TG2017PTC117005,SRIYA MEDTECH PRIVATE LIMITED,Active
U74999HR2017PTC070146,SATTWA WELLNESS PRIVATE LIMITED,Active
U74999DL2017PTC321525,OUT OF SCALE STUDIO PRIVATE LIMITED,Active
U52399TN2017PTC117897,ARMANS ATTIRES PRIVATE LIMITED,Active
U51909DL2017PTC321597,SLEEP SYSTEMS PRIVATE LIMITED,Active
U74999DL2017PTC324430,CHUBBY CAT MEDIA PRIVATE LIMITED,Active
U74999HR2017PTC069429,S.B. FELTS PRIVATE LIMITED,Active
U72900TG2017PTC117606,MAGNIZENT TECHNOLOGIES PRIVATE LIMITED,Active
U74999HR2017PTC070659,INNER GRAM PRIVATE LIMITED,Active
U74999KL2016PTC047171,PINSTOVE PRIVATE LIMITED,Active
U72900HR2018PTC072448,CSS SOFTLAB PRIVATE LIMITED,Active
U01113KA2018PTC111595,AGBOT PRIVATE LIMITED,Active
U24100HR2018PTC073109,STAMBH HEALTHCARE PRIVATE LIMITED,Active
U74110TG2016PTC113489,WIPING BORDERS CONSULTING PRIVATE LIMITED,Active
U35122HR2016PTC058298,HEADS WORLDWIDE PRIVATE LIMITED,Active
U93030DL2018PTC329773,EXURE TECHNOLOGIES PRIVATE LIMITED,Active
U65990RJ2018PLC061405,S.V.F.I. NIDHI LIMITED,Active
U74999HR2018PTC074065,ELEMENSYS TECHNOLOGIES PRIVATE LIMITED,Active
U74999HR2018PTC074409,BUDHA MAGIC TRICK & TOYS PRIVATE LIMITED,Active
U45202DL2005PTC334759,KUBER TOWNSHIP PRIVATE LIMITED,Active
U74999TG2018PTC124672,LMANDALA SINCE1700 PRIVATE LIMITED,Active
U45309PB2018PTC047929,RS CREATORS PRIVATE LIMITED,Active
U74999GJ2017PTC099651,JGEA CONSULTANTS PRIVATE LIMITED,Active
U74999HR2017PTC071704,RUNWAY CONSULTING PRIVATE LIMITED,Active
U65992TN2017PTC120142,CHENNAI KARAMBAKKAM CHIT FUND PRIVATE LIMITED,Active
U74999KA2018PTC114981,KRIMLAN PRIVATE LIMITED,Active
U74999GJ2018PTC102090,DOYEN HOTELS PRIVATE LIMITED,Active
U74999DL2018PTC336951,ALAGH INSTANT TRANSFER PRIVATE LIMITED,Active
U45500AP2018PTC108368,NIYON VENTURES AND PROJECTS PRIVATE LIMITED,Active
U85320UP2018OPC107540,SUAHIM HEALTH AND PHARMA (OPC) PRIVATE LIMITED,Active
U01100KA2018PTC115972,MPLS AGRITECH PROJECT PRIVATE LIMITED,Active
U36999DL2018OPC337587,AXZON INTERIOR (OPC) PRIVATE LIMITED,Active
U72900HR2018PTC076354,DRTECH CONSULTANCY PRIVATE LIMITED,Active
U74999HR2018PTC075213,COLMADO BUSINESS SOLUTIONS PRIVATE LIMITED,Active
U50400DL2018PTC338986,MAVENTECH INNOVATIONS PRIVATE LIMITED,Active
U80904PB2018PTC047750,NAUNIDH EDUCATION PRIVATE LIMITED,Active
U74999JK2018PTC010382,INNOKRATS SOLUTIONS PRIVATE LIMITED,Active
U80300KA2018PTC112212,KAVANE EDUCORP PRIVATE LIMITED,Active
U80302KA2018PTC116982,IMMUNITEIT LABS PRIVATE LIMITED,Active
U74999DL2018PTC341803,CERTIVERIFY TECHNOLOGIES PRIVATE LIMITED,Active
U29309GJ2018PTC105222,KEVIT INDUSTRIAL TECHNOLOGIES PRIVATE LIMITED,Active
U72900UP2019PTC116309,3SMIND TECHNOLOGIES PRIVATE LIMITED,Active
U29100TN2019PTC129213,CIRCLES ELEVATORS & ESCALATORS PRIVATE LIMITED,Active
U51909GJ2019PTC108138,RIWAI DESIGN BRIDGE PRIVATE LIMITED,Active
U63031HR2019PTC080518,VINCIT GLOBAL TRAVELS PRIVATE LIMITED,Active
U72900UR2019PTC009881,UMRC TECHNOLOGIES PRIVATE LIMITED,Active
U72200RJ2019PTC064708,HYPEDGE MEDIA AND PROMOTIONS PRIVATE LIMITED,Active
U74999TG2018PTC127902,SAVER'S HUB PRIVATE LIMITED,Active
U51909UP2018PTC109515,TIJORIX DESIGNS PRIVATE LIMITED,Active
U20100GJ2015PTC083293,SINO CRYSTAL PRIVATE LIMITED,Active
U85300HR2019PTC080105,NAYONIKA IVF & LAPROSCOPY CENTRE PRIVATE LIMITED,Active
U24304DL2019PTC350220,HOIVO HEALTHCARE PRIVATE LIMITED,Active
U67100OR2019PTC031037,KAJA HI FIN CONSULTANCY PRIVATE LIMITED,Active
U92400HR2019PTC079184,WILDTOD TECHNOLOGIES PRIVATE LIMITED,Active
U72900HR2018OPC077292,FUTUREGRID TECHNOLOGIES (OPC) PRIVATE LIMITED,Active
U51909HR2019PTC082793,JAI LAL TRADEX INDIA PRIVATE LIMITED,Active
U72900TN2019PTC130707,HOTOLIA TECHNOLOGIES PRIVATE LIMITED,Active
U45201UP2019PTC115869,SNAN & SONS PRIVATE LIMITED,Active
U74999HR2019PTC082761,JEDAR INDUSTRIES INDIA PRIVATE LIMITED,Active
U22219KA2019PTC129825,BABUGOSHA VENTURES PRIVATE LIMITED,Active
U51100TN1999PTC043517,RIJHWANI TRADING PRIVATE LIMITED,Active
U74120HR2019PTC083786,SVOD CONSULTING INDIA PRIVATE LIMITED,Active
U72900KA2019PTC128935,AMEYASMART LABS VENTURES PRIVATE LIMITED,Active
U63040UP2019PTC118847,BANDHAN EXPERIENCES PRIVATE LIMITED,Active
U72900DL2019PTC352372,AISWIN PRIVATE LIMITED,Active
