CIN,Company Name,Status
U22110MH2000PTC123721,ASHOK PRAKASHAN PRIVATE LIMITED,Active
U26943PB1985PTC006163,PUNJAB ASBESTOS PVT LTD,Active
U20100PN2022PTC214952,MAAYBA TOYS PRIVATE LIMITED,Active
U24110MH1998PTC112931,SATYAKI CHEMICAL PRIVATE LIMITED,Active
U33201MH1997PTC110990,FOCAL VISION INTERNATIONAL PRIVATE LIMITED,Active
U72200MH1998PTC113345,SAI INFORMATION SYSTEMS PRIVATE LIMITED,Active
U25111PB1993PTC013635,S K SACKS PVT LTD,Active
U55101PB1996PLC018418,SANTA BANTA NET LIMITED,Active
U02001OR1993PLC003268,DEASIA TEAK PLANTATIONS LTD.,Active
U27109PB1998PTC021528,K C SONI AND SONS STEELS PRIVATE LIMITED,Active
U74940RJ1996PTC011896,POPULAR OFFSET SERVICES PVT LTD,Active
U85110RJ2002PTC017567,DR. VYAS NURSING HOME AND RESEARCH CENTRE PRIVATE LIMITED,Active
U72100RJ2000PTC016546,JAI BHIKSHU HARDWARE PRIVATE LIMITED,Active
U18101RJ1996PTC012667,SHALIGRAM TREXIM PRIVATE LIMITED,Active
U51102RJ1995PLC010149,SHILPA MECHTRAD LTD,Active
U25201RJ1994PTC008224,RAJASHREE POLYMERS PRIVATE LIMITED,Active
U14101RJ1995PTC010598,ASHISH MARMO PRIVATE LIMITED,Active
U55101TN1988PLC015585,MANIPAL HOTELS LTD.,Active
U85110RJ1988PTC004674,TELA DENTAL CLINIC AND RESEARCH CENTRE PRIVATE LIMITED,Active
U15141RJ1993PTC007403,ARIHANT VANASPATI PRIVATE LIMITED,Active
U67200TN2002PTC048925,ALLFIN DISTRIBUTIONS PRIVATE LIMITED,Active
U51224TN2001PTC048228,ALAMADHI AQUA & AGRO PRIVATE LIMITED,Active
U74120UP1976PTC004240,CHANDRA SNACKS PRIVATE LIMITED,Active
U21093TN1998PTC040820,CORRUBOX PACKAGING PRIVATE LIMITED,Active
U67190TN2004PTC054775,SSS FOREXX PRIVATE LIMITED,Active
U27106TN2004PTC053821,LOGOS ENGINEERING PRIVATE LIMITED,Active
U65991TN1996PLC035199,SRI KANNIKA PARAMESWARI BENEFIT FUND LIMITED,Active
U74140TN2004PTC053029,BIGBEN CONSULTANTS PRIVATE LIMITED,Active
U17115TN2003PTC052235,RADHA SHYAM MILLS PRIVATE LIMITED,Active
U18101TN2004PTC054876,MAHTANI CLOTHING COMPANY PRIVATE LIMITED,Active
U67200TN2003PTC050550,ALLFIN INSURANCE SERVICES PRIVATE LIMITED,Active
U51505TN2002PTC049271,RESHMA ELECTRIC PRIVATE LIMITED,Active
U24117TN1997PTC037887,EMMES MANURE MILLS PRIVATE LIMITED,Active
U36999TN1998PTC039838,POLYCORE PROCESS CONVEYOR BELTING PRIVATE LIMITED,Active
U85110UR2005PTC030086,CENTRONIC (INDIA) DIAGNOSTICS PRIVATE LIMITED,Active
U15122UP2004PLC028568,KAIL AGRO INDUSTRIES LIMITED,Active
U36911UP2003PTC027447,TRA JEWELS PRIVATE LIMITED,Active
U01134TZ1995PLC005868,VEENA ORCHARDS AND FARMS LIMITED,Active
U52334UP2002PTC026763,MULTIVISION SYSTEMS PRIVATE LIMITED,Active
U55101WB1982PTC034675,WELCOMGROUP HOTELS PVT LTD,Active
U22219WB1985PTC039782,KAYDEE PAINTS PVT LTD,Active
U51491WB1982PLC035456,SAMPAT INDUSTRIAL & CONSTRUCTION CO LTD,Active
U65921WB1984PTC041474,RAJYOG INVESTMENTS PVT LTD,Active
U01119WB1986PLC041142,GANPATI RICE INDUSTRIES LTD,Active
U70100WB1986PTC041604,MOH-MANTHAN DEVELOPERS PRIVATE LIMITED,Active
U29298WB1993PTC058420,RECORD MACHINERIES PVT LTD.,Active
U51219WB1995PTC067385,H V MARKETING PVT LTD,Active
U51909WB1990PTC049322,SAMRAT MERCANTILE PVT LTD,Active
U51909WB1990PTC049795,AVO ELECTRO CONTROL SYSTEMS PVT LTD,Active
U74140WB1996PTC076662,SHEEMEE SALES & SERVICES PVT LTD,Active
U72900DL2016PTC304113,NS CONSTRUCTION SOLUTIONS PRIVATE LIMITED,Active
U70101WB2005PTC103114,AKSHARA HOMES PRIVATE LIMITED,Active
U45203WB2004PTC098968,MAXLUX MET-CAST PRIVATE LIMITED,Active
U70101WB2005PTC103111,RAKTADANTIKA HOMES PRIVATE LIMITED,Active
U51109WB2005PTC102991,DIWAKAR AGENCIES PRIVATE LIMITED,Active
U26942WB2005PTC101932,AMRIT CEMENT MFG CO PRIVATE LIMITED,Active
U70101WB2005PTC103115,RAKTADANTIKA CONSTRUCTIONS PRIVATE LIMITED,Active
U92131PN2004PTC019060,DREAMS TELEFILMS AND PUBLICATIONS PRIVATE LIMITED,Active
U74300PN2000PTC014410,CLASSIC PUBLICITY PRIVATE LIMITED,Active
U51109WB2000PTC092434,APEX DEALERS PRIVATE LIMITED,Active
U74899DL1947PTC001250,RAM NARAIN SATYA PAUL PRIVATE LIMITED,Active
U74899DL1980PTC010721,KASIDA PRIVATE LIMITED,Active
U74899DL1971PTC005511,USHA ELECTRONICS (INDIA) PRIVATE LIMITED,Active
U74899DL1979PTC009780,CAMPAIGN ADWAYS PRIVATE LIMITED,Active
U74899DL1986PTC025186,WELCURE PHARMACEUTICALS PRIVATE LIMITED,Active
U29302DL1981PTC012106,S J S CYLINDRS PRIVATE LIMITED,Active
U74899DL1988PTC030436,CHAIKA EXPORTS PRIVATE LIMITED,Active
U74899DL1986PTC024607,VINEET ESTATES PRIVATE LTD,Active
U74899DL1986PTC026038,PRAGMACS CONSULTANTS PRIVATE LTD,Active
U74899DL1987PTC028913,INVITRO MEDICAL SOLUTIONS PRIVATE LIMITED,Active
U74899DL1990PTC042063,DHANAURIA INVESTMENTS PRIVATE LIMITED,Active
U74899DL1989PTC037933,AHUJA BROTHERS PRIVATE LIMITED,Active
U74899DL1989PTC038350,MEDRONAS PHARMACEUTICALS PRIVATE LIMITED,Active
U70102DL1993PTC053887,SHIV SHAKTI HOLDINGS PRIVATE LIMITED,Active
U74899DL1994PTC057152,MAHAMAYA BUSINESS PRIVATE LIMITED,Active
U74899DL1993PTC053389,JEEWAN HEART & MEDICAL RESEARCH CENTRE PRIVATE LIMITED,Active
U74899DL1993PTC053951,SHANTRU FARMS PRIVATE LIMITED,Active
U74899DL1995PTC071641,SERVEPRIYA TRADING AND BUILDERS PRIVATE LIMITED,Active
U74899DL1995PTC072306,SONAMIT AGRO FARMS AND INVESTMENT PRIVATE LIMITED,Active
U74899DL1995PTC073410,NAVISHA (INDIA ) PVT LTD,Active
U24117DL1996PLC075129,KANDLA PETRO CHEMICALS CORP LIMITED,Active
U51909DL1990PTC041938,HE TRADERS PRIVATE LIMITED,Active
U67120DL1996PTC077433,GROW MORE HOLDINGS PRIVATE LIMITED,Active
U74899DL1994PTC059561,PRITHA OFFSETS PRIVATE LIMITED,Active
U01122DL1996PTC079494,ABC MEDICO PRIVATE LIMITED,Active
U51311DL1997PTC084317,ZEEBA OVERSEAS PRIVATE LIMITED,Active
U51109DL1996PTC082957,ECM SERVICES PRIVATE LIMITED,Active
U74899DL1998PLC078731,PURIAS FINLEASE INDIA LIMITED,Active
U65921DL1996PTC079862,VIDEO CLINIC PRIVATE LIMITED,Active
U74120DL1996PTC079974,D2C PROJECTS PRIVATE LIMITED,Active
U74899DL1995PTC074750,KHANNA AGENCIES PRIVATE LIMITED,Active
U74899DL1995PTC067571,LEADING SERVICES PRIVATE LIMITED,Active
U74899DL1995PTC070317,SHREE CHAMUNDI GAS AND CHEMICALS PRIVATE LIMITED,Active
U45201DL1997PTC087195,BHRIGHU PROPERTIES PRIVATE LIMITED,Active
U45201DL1997PTC085234,INTER PROJECTS PRIVATE LIMITED,Active
U74899DL1997PLC088218,PUNJ STAR PROPERTIES LIMITED,Active
U64202DL1999PTC098105,BRILLIANT INFOCOM PRIVATE LIMITED,Active
U72900DL2000PTC105188,VR VIRTUAL.COM PRIVATE LIMITED.,Active
U95000DL2000PTC107120,AYE-ONE MANAGEMENT ( S&C) PRIVATE LIMITED,Active
U74950DL1985PTC102276,HAMZA FILTERS PRIVATE LIMITED,Active
U51393DL1998PTC096376,WOOD ART INDIA PRIVATE LIMITED.,Active
U67120DL1999PTC100688,BEZEL SECURITIES PRIVATE LIMITED,Active
U45201DL2001PTC110732,SARCHANA CONSTRUCTIONS PRIVATE LIMITED,Active
U74899DL2001PTC109539,SHWETA FASHIONS PRIVATE LIMITED,Active
U74899DL2001PTC109271,CITI DENTAL CARE PRIVATE LIMITED,Active
U63011DL2001PTC113531,CHARU LOGISTICS PRIVATE LIMITED,Active
U74140DL2001PTC111337,FIRST FULL SERVICES PRIVATE LIMITED,Active
U21012DL2003PTC120725,COLD FOIL INDIA PRIVATE LIMITED,Active
U72200DL1999PTC101742,SOLUTION HUT (INDIA) PRIVATE LIMITED.,Active
U31909DL2004PTC123904,TEX WATER PUMPS PRIVATE LIMITED,Active
U67120DL2003PTC120184,B H SECURITIES PRIVATE LIMITED,Active
U80302DL2004PTC126057,ORION EDUCARE PRIVATE LIMITED,Active
U21029DL1997PTC091212,M S DURO PACK PRIVATE LIMITED,Active
U74210DL1997PTC090997,IFOCUS COMTECH PRIVATE LIMITED,Active
U51909DL1997PTC089568,PUNEET OVERSEAS PRIVATE LIMITED,Active
U51909DL1997PTC089153,PLEASANCE TECHNOLOGIES PRIVATE LIMITED,Active
U63040DL1997PTC090771,PATHFINDER TRAVELS PRIVATE LIMITED,Active
U74999DL2005PTC138964,COMET CONVERSION SERVICES (INDIA) PRIVATE LIMITED,Active
U51909DL2004PTC126690,KIRI EXPORTS PRIVATE LIMITED,Active
U45201DL2003PTC121895,MADHYAM HOUSING SOLUTIONS PRIVATE LIMITED,Active
U45201DL2004PTC131476,DIAMOND CITY BUILDTEC PRIVATE LIMITED,Active
U51909DL2002PTC116538,WEINER IMPEX PRIVATE LIMITED,Active
U70100DL2003PTC118888,SARAL INFRACHEM PRIVATE LIMITED,Active
U74140DL2003PTC118864,SPENTA PROCESS MANAGEMENT SERVICES PRIVATE LIMITED,Active
U65910GJ1994PLC023545,PAR LEASE AND FINANCE LIMITED,Active
U52392DL2002PTC117427,CHELYABINSK ENTERPRISES INDIA PRIVATE LIMITED,Active
U51101DL2005PTC140423,UNITED VILLAGES NETWORKS PRIVATE LIMITED,Active
U72200DL2005PTC137115,ETERNITY SOFTWARE SOLUTIONS PRIVATE LIMITED,Active
U27310DL2005PTC132493,MADHAV ISPAT PRIVATE LIMITED,Active
U27106DL2005PTC137619,SSS FABRICATORS PRIVATE LIMITED,Active
U67120MH1980PTC023132,KAMOD HOLDINGS COMPANY PRIVATE LIMITED,Active
U65990MH1980PTC023135,HINDOL INVESTMENTS COMPANY (A PVT CO),Active
U67120MH1980ULT023185,MAGH INVESTMENTS COMPANY PRIVATE LIMITED,Active
U70100MH1996PTC103761,MYLUCK HOUSING PRIVATE LIMITED,Active
U51211AS1997PTC004991,MAHALCHAND MOTILAL KOTHARI PRIVATE LIMITED,Active
U28992PN1992PTC065202,EVEREST (SILVASSA) BOX INDUSTRIES PRIVATE LIMITED,Active
U50500GJ2022PLC135830,ADANI AVIATION FUELS LIMITED,Active
U55101MH2001PTC131462,NIGHT KINGDOM HOTELS AND AMUSEMENT PRIVATE LIMITED,Active
