CIN,Company Name,Status
U63023DL1997PTC085100,MOR STORAGE PRIVATE LIMITED,Active
U74120DL1998PTC096339,AURELIA EVENTS PRIVATE LIMITED,Active
U70102DL1998PTC095038,PROPDREAMZ REALTY GUIDES PRIVATE LIMITED,Active
U74920DL2000PTC105158,INDIAN SAFEGUARDS PRIVATE LIMITED,Active
U60232DL1999PTC100019,SER EXPRESS PRIVATE LIMITED,Active
U51909DL1999PTC097815,D W INDIA PRIVATE LIMITED,Active
U32109DL1999PTC097972,K.R.V. ELECTRONICS PRIVATE LIMITED,Active
U74999DL2002PTC114350,SECOND INNINGS INDIA PRIVATE LIMITED,Active
U72900DL2000PTC103652,SVA INFOTECH PRIVATE LIMITED,Active
U00000DL2000PTC103268,AMCAN LOGISTICS PRIVATE LIMITED.,Active
U45201DL2003PTC121097,SHIVAM SUNDRAM PROMOTERS PRIVATE LIMITED.,Active
U22122DL2003PTC120854,DYNAMIC YELLOW PAGES PUBLICATION PRIVATE LIMITED,Active
U72900DL1998PTC092585,TRIKUTA ENTERPRISES PRIVATE LIMITED.,Active
U52100DL1997PTC090435,TALSON TRADING PRIVATE LIMITED,Active
U74999DL2004PTC128134,MSP CONSULTING PRIVATE LIMITED,Active
U80301DL2005PTC137226,RLM HEALTHCARE PRIVATE LIMITED,Active
U67200DL2004PTC129338,SUNGLOW INFOTECH PRIVATE LIMITED,Active
U51103DL2004PTC130273,NR NUTRAHEALTH PRIVATE LIMITED,Active
U63011DL2004PTC131592,ARCHERS CARGO EXPRESS PRIVATE LIMITED,Active
U51311DL2004PTC127330,RICH FASHION EXPORTS PRIVATE LIMITED,Active
U51909MH2022PTC391163,MIHANI TRADING PRIVATE LIMITED,Active
U34300DL2004PTC126740,HAIL AUTOMOBILES PRIVATE LIMITED,Active
U31101DL2002PTC115233,PAHUJA GENERATORS PRIVATE LIMITED,Active
U51397DL2002PTC115876,ZAMBON INDIA PRIVATE LIMITED,Active
U74999PN2022PTC215042,PROARC MARKET INSIGHTS PRIVATE LIMITED,Active
U22110MP2005PTC018005,GREEN TECH INFOMEDIA PRIVATE LIMITED,Active
U17111GJ1999PTC035601,MAKER POLYTEX PRIVATE LIMITED,Active
U05004OR1994PTC003759,JAGANNATH AGRO-AQUA PRIVATE LIMITED,Active
U65990PN2022PLN215064,RAJMANGAL NIDHI LIMITED,Active
U45201PN2022PTC215065,SUBURBIA AVENUE INFRA PRIVATE LIMITED,Active
U23209TG1999PTC031618,SREENIDHI PETRO PRODUCTS PRIVATE LIMITED,Active
U74920OR1996PTC004617,PR CONSULTANTS PRIVATE LIMITED,Active
U17115TZ1991PLC003099,EMPIRE TEXTILES LIMITED,Active
U63040DL2005PTC141805,SADHANA TOURS (INDIA) PRIVATE LIMITED,Active
U40102AP2001PTC036538,SIRIGUPPA RENEWABLE ENERGY PRIVATE LIMITED,Active
U15142TZ1991PTC003482,PIONEER BAKE HOUSE PRIVATE LIMITED,Active
U01119TZ2005PTC011718,KURINJI MUSHROOMS PRIVATE LIMITED,Active
U72200TZ2005PTC011833,MAXVAL IP VENTURES INDIA PRIVATE LIMITED,Active
U65991TN1995PTC030146,TRICHY SRI PADMAVATHI CHITS PRIVATE LIMITED,Active
U31503KL2007PTC022483,PROSPERITY LIGHTING INDIA PRIVATE LIMITED,Active
U51900WB1994PTC066902,BASANT IMPEX PVT. LTD.,Active
U24241UP1993PTC015382,SHREE LAXMI SULPHONATORS PRIVATE LIMITED,Active
U72300TN1997PTC037819,INTUITIVE OBJECTS SOFTWARE PRIVATE LIMITED,Active
U18101RJ2007PTC023671,JPM CONSULTANCY PRIVATE LIMITED,Active
U63030MH2021PTC362180,TRUCKXT TECHNOLOGIES PRIVATE LIMITED,Active
U93090MH2007PLC169285,FRONTLINE HR SOLUTIONS LIMITED,Active
U72200TG2007FTC053365,KNOAHSOFT TECHNOLOGIES PRIVATE LIMITED,Active
U72200GJ2007PTC050672,GLOSCON SOLUTIONS PRIVATE LIMITED,Active
U80903WB2007PTC117536,MINDSOURCE EDUCATION PRIVATE LIMITED,Active
U32204DL2007PTC169109,TENON COMMUNICATIONS PRIVATE LIMITED,Active
U51909MH2007PTC173284,MEET MERCANTILE PRIVATE LIMITED,Active
U72200AP2007PTC054576,MEDWRITE IT SOLUTIONS PRIVATE LIMITED,Active
U74999MH2007PTC170142,MADISON XURPAS MOBILE SERVICES PRIVATE LIMITED,Active
U51109WB2007PTC115605,ARIHANT VINIMAY PRIVATE LIMITED,Active
U29100TZ2007PTC013599,PASOMA HOLDINGS INDIA PRIVATE LIMITED,Active
U67120MH2007PTC176434,INTERFAITH SHARES AND SECURITIES PRIVATE LIMITED,Active
U72200DL2007PTC168360,COSMOS COMPUTECH PRIVATE LIMITED,Active
U45400MH2007PTC171075,JOBBY INFRASTRUCTURE PRIVATE LIMITED,Active
U51909WB2007PTC118857,FORCE AGENCY PRIVATE LIMITED,Active
U70109DL2007PTC165560,GOPALA REALTORS PRIVATE LIMITED,Active
U72200DL2007PTC170732,ATRIUM CORPORATE SOLUTIONS PRIVATE LIMITED,Active
U45201RJ2007PTC024055,ABSOLUTE LANDMARK PRIVATE LIMITED,Active
U92140DL2007PTC169070,CHANT O CHORDS MUSIC ACADEMY PRIVATE LIMITED,Active
U45200DL2008PTC174746,KAPSONS DEVELOPERS PRIVATE LIMITED,Active
U80901MH2008PTC179240,INSTITUTE OF LIFESTYLE DESIGN PRIVATE LIMITED,Active
U70102TN2008PTC066193,FEAST REAL PROMOTERS PRIVATE LIMITED,Active
U72200TG2007PTC055613,MANIRATNA MEDIAWORKS PRIVATE LIMITED,Active
U85100DL2007PTC168884,ANC HEALTHCARE PRIVATE LIMITED,Active
U64200DL2007PTC170863,OORJA MOBILE SERVICES PRIVATE LIMITED,Active
U70102TN2008PTC066194,JENILYA BUILDERS PRIVATE LIMITED,Active
U45200TN2008PTC066254,HARING ESTATE PROMOTERS PRIVATE LIMITED,Active
U45200DL2008PTC173527,VIDYUT BUILDERS PRIVATE LIMITED,Active
U27310TG2008PTC058618,OMEGA METALTECH PRIVATE LIMITED,Active
U45200DL2008PTC172604,KUMUD BUILDERS PRIVATE LIMITED,Active
U41000DL2008PTC173243,SMART DEVELOPMENT CONSULTANTS & SERVICES PRIVATE LIMITED,Active
U72300DL2008PTC175304,STOWE SOFTWARE PRIVATE LIMITED,Active
U80903DL2008PTC175345,FOB PROPACKS PRIVATE LIMITED,Active
U28930HR2007PTC037379,WARREN & BROWN TECHNOLOGIES INDIA PRIVATE LIMITED,Active
U85110TG2008PTC057801,LALITHAGAYATHRI HOSPITAL PRIVATE LIMITED,Active
U72300DL2007PTC170496,SAPIEO SOFTWARE INDIA PRIVATE LIMITED,Active
U63000DL2005PTC165119,L.G.BROTHERS LOGISTICS PRIVATE LIMITED,Active
U45400WB2008PTC126507,SHANIA DEVELOPERS PRIVATE LIMITED,Active
U74994WB2008PTC126451,ADINATH CREATIONS PRIVATE LIMITED,Active
U40106DL2008PTC177621,AEOLUS RENEWABLE ENERGY PRIVATE LIMITED,Active
U40108MH2008PLC182186,EMCO TRANSMISSION NETWORKS LIMITED,Active
U74140GJ2008PTC053152,HYLEX ADVISORY PRIVATE LIMITED,Active
U24239DL2008PLC181897,BIOTEC NUTRI-PHARMA INDIA LIMITED,Active
U52609GJ2022PTC135841,SZK TECH SUNWAY SOLAR SOLUTIONS PRIVATE LIMITED,Active
U31909DL2008PTC176557,SERVOTECH PROJECTS PRIVATE LIMITED,Active
U45201GJ2008PTC054196,BINORI BUILDCON PRIVATE LIMITED,Active
U70200MH2008PTC184773,VICHARE PROPERTY DEVELOPERS PRIVATE LIMITED,Active
U24232MH2006PTC159697,SORABJI HORMUSJI DISTRIBUTORS PRIVATE LIMITED,Active
U70109DL2006PTC149611,INITIATIVE PROPERTIES AND DEVELOPERS PRIVATE LIMITED,Active
U15100MH2006PTC160488,USHA AGRO PRODUCTS AND PROPERTIES PRIVATE LIMITED,Active
U18101MH2006PTC162484,FALGUNI VICHARE APPAREL PRIVATE LIMITED,Active
U45200DL2008PTC179560,PRERAK BUILDTECH PRIVATE LIMITED,Active
U72900MH2020PTC336148,RATNAI INFOTECH PRIVATE LIMITED,Active
U52100TN2008PTC068003,VIVEK SUPERMARKETS PRIVATE LIMITED,Active
U22110MH2006PTC161747,SAHIB GRAPHICS PRIVATE LIMITED,Active
U55201GA2006PTC004429,STUBBS INN PRIVATE LIMITED,Active
U70109DL2006PTC150807,SO-HUM ESTATES PRIVATE LIMITED,Active
U63000DL2006PTC152254,PARSOLI TOURS & HOSPITALITY PRIVATE LIMITED,Active
U63011TG2006PLC051054,UBE AUTOMOTIVE LIMITED,Active
U31300PN2006PTC128664,WAI WIRE AND CABLE SERVICES PVT LTD,Active
U45201RJ2005PTC021797,DUSHYANT BUILDCON PRIVATE LIMITED,Active
U51900MH2006PTC159894,GAJAAM EXPORTS PRIVATE LIMITED,Active
U72200PN2006PTC129162,VALLEY CREST SOFTWARE PRIVATE LIMITED,Active
U72200DL2008PTC183333,EXCELLENT EVISTA INFOLOGIC PRIVATE LIMITED.,Active
U70100MP2008PTC021098,HOT REAL ESTATE PRIVATE LIMITED,Active
U63013DL2008PTC182011,CINE INDIA AVIATION PRIVATE LIMITED,Active
