CIN,Company Name,Status
U32309UP2020FTC128998,TEN PAO INDUSTRIAL INDIA PRIVATE LIMITED,Active
U72900PN2020PTC190953,RAZOR RISK TECHNOLOGIES INDIA PRIVATE LIMITED,Active
U51909PN2019PTC188493,SWAMINEELIFE PRIVATE LIMITED,Active
U74999MH2020PTC342876,WINTRUST CONSULTING PRIVATE LIMITED,Active
U72900UP2020OPC131847,ATS CONNECTIVITY SOLUTIONS (OPC) PRIVATE LIMITED,Active
U65990RJ2020PLN069740,MAA ASHAPURA NIDHI LIMITED,Active
U72900KL2020PTC064748,AUDREY TECHNOLOGIES PRIVATE LIMITED,Active
U72900KL2020PTC064802,LINGUEE TECHNOLOGIES PRIVATE LIMITED,Active
U15490GJ2020PTC116983,ARGOVAN PRIVATE LIMITED,Active
U85100BR2020PTC048065,MEDIPRIYA PRIVATE LIMITED,Active
U24290GJ2020PTC116618,BHAVIN COLORS PRIVATE LIMITED,Active
U74999UP2020PTC135067,HUMANSOFDELHI MEDIA PRIVATE LIMITED,Active
U72900HR2020PTC089398,FULLMARKS APPS PRIVATE LIMITED,Active
U74999DL2020PTC364610,SKASIS MARKETING PRIVATE LIMITED,Active
U36999PN2020PTC194000,SAFFROSHINE CERAMICS PRIVATE LIMITED,Active
U15400JK2020PTC011513,UNFADING MERCHANTS PRIVATE LIMITED,Active
U72900TG2020OPC142874,WINSMILES GLOBAL NETWORKS (OPC) PRIVATE LIMITED,Active
U80301JH2020PTC014948,EZUKART PRIVATE LIMITED,Active
U63090HR2020PTC088284,WORKCATIONS STAYS PRIVATE LIMITED,Active
U15490DL2020PTC368060,DR. TRC HERBS PRIVATE LIMITED,Active
U65900KL2020PTC062880,MULAMOOTTIL SECURITIES PRIVATE LIMITED,Active
U72900TN2020PTC136549,PHILROBO SOLUTIONS PRIVATE LIMITED,Active
U72900TG2020PTC145841,APOYEN TECHNOLOGIES PRIVATE LIMITED,Active
U51909CH2020OPC043406,KIPO CHEM INDIA (OPC) PRIVATE LIMITED,Active
U29309UR2021PTC012061,RENVIK TECHNO PRIVATE LIMITED,Active
U36940KA2021PTC143692,SURA SHAILI PRIVATE LIMITED,Active
U15490CT2021PTC011204,NAAR TRADING PRIVATE LIMITED,Active
U67100GJ2020PTC117544,GAJIWALA SOLUTIONS PRIVATE LIMITED,Active
U72900RJ2020PTC072663,METACAPS IT SOLUTIONS PRIVATE LIMITED,Active
U72900KA2020PTC142483,NIVEDAN TECH LABS PRIVATE LIMITED,Active
U72900KA2020PTC141640,REPLETECH PRIVATE LIMITED,Active
U93090HR2020PTC090856,SSS MANPOWER SOLUTIONS PRIVATE LIMITED,Active
