CIN,Company Name,Status
U63040DL1998PTC094443,GREATER HIMALAYAN OUTDOORS PRIVATE LIMITED,Active
U40101DL2005PTC137235,HIMALAYAN GREEN ENERGY PRIVATE LIMITED,Active
U70101DL2004PTC127204,CALIBRE BUILDWELL PRIVATE LIMITED,Active
U51909DL2004PTC129541,ASL TRADEX PRIVATE LIMITED,Active
U72900DL2004PTC125714,GABA SOFTWARE PRIVATE LIMITED,Active
U14106DL2002PTC115075,BB QUARRY (INDIA) PRIVATE LIMITED,Active
U51909DL2005PTC135864,S AND D CONSUMER PRODUCTS PRIVATE LIMITED,Active
U25200GJ1997PTC033259,SPACO PLAST PRIVATE LIMITED,Active
U28999MH2022PTC391210,VIJAYESH INDUSTRIES PRIVATE LIMITED,Active
U17111TZ1991PTC002999,ANNUR JAYABALAJI TEXTILES PRIVATE LIMITED,Active
U72200TZ2000PLC009347,RAGHAV INFOTECH LIMITED,Active
U72200TZ1994PTC005296,EDISON GLOBAL SOLUTIONS PRIVATE LIMITED,Active
U67120TZ1995PTC006469,CINTAAMANI CAPITAL MARKET SERVICES PRIVATE LIMITED,Active
U45201PB2007PLC030850,HEAVEN CITY DEVELOPERS LIMITED,Active
U94110MH2007PLC171991,THERMEX REBAR MANUFACTURERS' LIMITED,Active
U29299PN2007PTC129801,PRASONSHA ENGINEERING PRIVATE LIMITED,Active
U45200DL2007PTC160630,AVANTIKA CONSTRUCTION COMPANY PRIVATE LIMITED,Active
U80903TN2007PLC062824,INSPIRISYS SOLUTIONS IT RESOURCES LIMITED,Active
U45200MH2007PTC169011,SKYLINE INFRA CREATORS PRIVATE LIMITED,Active
U45200DL2006PTC156190,MERA SAI RESIDENCY PROJECTS PRIVATE LIMITED,Active
U74900MH2007PTC171149,KNOWLEDGEGATE CONSULTANTS PRIVATE LIMITED,Active
U85100MH2007PTC169519,KAMAL HEALTH CARE SERVICES PRIVATE LIMITED,Active
U74900WB2007PTC138898,RELIABLE STEVEDORES PRIVATE LIMITED,Active
U72900MH2007PTC174634,TECHNINJA INDIA PRIVATE LIMITED,Active
U74999PN2022PTC215108,CORPSTAGE PRIVATE LIMITED,Active
U72900MH2007PTC172674,NETWAY SOFTWARE TECHNOLOGIES PRIVATE LIMITED,Active
